"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","Presence_absence","Max.BD.kknn","Mean.BD.kknn","BH.kknn","Max.SD.kknn","Mean.SD.kknn","SS.kknn","SR.kknn"
"3615","2011-85","P05110395324",2011,32.50598,-79.6902,16,65,25.48,36.27,128,0,0,0,1,1,31.4285714285714,27.3214285714286,"Max Height >0.5 m",25.2857142857143,15.8928571428571,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3616","2011-85","P05110396324",2011,32.50846,-79.69418,15,87,25.48,36.27,104,0,0,50,5,1,31.4285714285714,27.3214285714286,"Max Height >0.5 m",25.2857142857143,15.8928571428571,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3617","2011-85","P05110397324",2011,32.50917,-79.6983,15,88,25.48,36.27,145,0,0,8,5,1,31.4285714285714,27.3214285714286,"Max Height >0.5 m",25.2857142857143,15.8928571428571,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3618","2011-85","P05110398324",2011,32.51203,-79.69538,15,99,25.48,36.27,111,0,0,9,2,1,31.4285714285714,27.3214285714286,"Max Height >0.5 m",25.2857142857143,15.8928571428571,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3619","2011-91","P05110422324",2011,32.02242,-79.44421,49,94,19.36,36.29,0,0,0,0,0,0,19.7692307692308,15.6923076923077,"Max height < 0.5 m",26.3076923076923,18.8846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3620","2011-91","P05110423324",2011,32.01947,-79.44695,48,95,19.36,36.29,0,0,0,0,2,0,19.7692307692308,15.6923076923077,"Max height < 0.5 m",26.3076923076923,18.8846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3621","2011-91","P05110424324",2011,32.0166,-79.45,49,97,19.36,36.29,0,0,0,0,4,0,19.7692307692308,15.6923076923077,"Max height < 0.5 m",26.3076923076923,18.8846153846154,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3622","2011-92","P05110429324",2011,32.15152,-79.27827,45,93,20.4,36.49,0,0,1,0,8,0,43.6577644339984,40.2362490348509,"Max height < 0.5 m",52.4969163617281,50.8549817988355,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3623","2011-92","P05110430324",2011,32.1458,-79.28397,46,96,20.4,36.49,0,0,0,0,1,0,42.0810933601416,38.8019158131156,"Max height < 0.5 m",50.6089649635279,48.979009169937,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3624","2011-95","P05110444324",2011,32.35015,-79.03295,55,90,21.15,36.6,0,0,0,0,0,0,1.31249803180137e-08,1.46649780086606e-08,"Max Height >0.5 m",1.42799785859989e-08,1.24599813152343e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3625","2011-95","P05110445324",2011,32.34922,-79.0429,52,91,21.15,36.6,0,0,1,0,0,0,1.48749776937488e-08,1.2171231748238e-08,"Max Height >0.5 m",1.27049809478372e-08,1.11299833096756e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3626","2011-95","P05110446324",2011,32.34625,-79.03685,56,94,21.15,36.6,0,0,0,0,0,0,1.48749776937488e-08,1.2171231748238e-08,"Max Height >0.5 m",1.27049809478372e-08,1.11299833096756e-08,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3627","2011-95","P05110447324",2011,32.34233,-79.03989,55,97,21.15,36.6,0,0,0,0,0,0,1.38249792683077e-08,1.36674795044916e-08,"Max Height >0.5 m",1.32999800555872e-08,1.12174831784624e-08,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3628","2011-95","P05110448324",2011,32.33923,-79.0418,55,101,21.15,36.6,0,0,0,0,0,0,1.45249782186018e-08,1.23724814464476e-08,"Max Height >0.5 m",1.19174821287564e-08,9.96623505481172e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3629","2011-95","P05110449324",2011,32.33652,-79.0437,56,105,21.15,36.6,0,0,0,0,0,0,1.45249782186018e-08,1.23724814464476e-08,"Max Height >0.5 m",1.19174821287564e-08,9.96623505481172e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3630","2011-97","P05110458324",2011,32.48195,-78.82943,50,93,20.42,36.65,0,0,0,0,0,0,1.0254984621808e-08,9.92248512041834e-09,"Max Height >0.5 m",6.29999055264657e-09,5.03124245523858e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3631","2011-97","P05110459324",2011,32.48325,-78.82435,54,95,20.42,36.65,0,0,0,0,0,0,1.0254984621808e-08,9.92248512041834e-09,"Max Height >0.5 m",6.29999055264657e-09,5.03124245523858e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3632","2011-97","P05110460324",2011,32.48732,-78.82297,49,98,20.42,36.65,0,0,0,0,0,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3633","2011-97","P05110461324",2011,32.48635,-78.81924,49,100,20.42,36.65,0,0,0,0,0,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3634","2011-97","P05110462324",2011,32.49235,-78.81969,49,103,20.42,36.65,0,0,0,0,0,0,6.00249099877159e-09,5.53874169420177e-09,"Max Height >0.5 m",4.46249330812465e-09,3.51749472522767e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3635","2011-97","P05110463324",2011,32.49263,-78.8154,52,105,20.42,36.65,0,0,0,0,0,0,6.00249099877159e-09,5.53874169420177e-09,"Max Height >0.5 m",4.46249330812465e-09,3.51749472522767e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3636","2011-98","P05110466324",2011,32.7157,-78.52565,47,90,22.58,35.79,0,0,0,0,0,0,42.1131217315954,37.123851477364,"Max Height >0.5 m",30.0065154732936,23.1556847146917,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3637","2011-98","P05110467324",2011,32.70882,-78.53543,51,94,22.58,35.79,0,0,0,0,6,0,40.1834783947395,33.97473317965,"Max Height >0.5 m",28.2672403196341,21.4627143978777,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3638","2011-98","P05110468324",2011,32.7053,-78.53972,48,99,22.58,35.79,0,0,0,0,0,0,39.2870944046103,32.4680194429861,"Max Height >0.5 m",27.9586625304178,21.0026683540321,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3639","2011-98","P05110469324",2011,32.70102,-78.54387,47,109,22.58,35.79,0,0,0,0,2,0,38.7712986335163,31.5817221863325,"Max Height >0.5 m",26.4187970935122,20.022130524371,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3640","2011-98","P05110470324",2011,32.69532,-78.54575,51,114,22.58,35.79,0,0,0,0,6,0,37.7017533130559,29.779019554796,"Max Height >0.5 m",22.9071709177277,17.7765173842409,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3641","2011-100","P05110479324",2011,33.0437,-78.646,28,92,26.8,36.29,0,0,0,46,4,0,9.848169162689,8.40887229434589,"Max Height >0.5 m",3.78015637459632,3.09636809128909,"No consolidated sediment","<0.3 m of Relief"
"3642","2011-100","P05110480324",2011,33.04593,-78.64606,26,96,26.8,36.29,37,0,0,22,35,1,9.92219293594271,8.46002369630557,"Max Height >0.5 m",3.80048337372129,3.10300377356418,"No consolidated sediment","<0.3 m of Relief"
"3643","2011-100","P05110481324",2011,33.0508,-78.64523,26,95,26.8,36.29,30,0,0,1,4,1,10.1242219199549,8.59625939198127,"Max Height >0.5 m",3.85370058360539,3.11646390314383,"No consolidated sediment","<0.3 m of Relief"
"3644","2011-100","P05110482324",2011,33.05282,-78.64098,26,101,26.8,36.29,9,0,0,63,5,1,10.2285891799442,8.66432141806853,"Max Height >0.5 m",3.87963814567534,3.12021954400422,"No consolidated sediment","<0.3 m of Relief"
"3645","2011-100","P05110483324",2011,33.05678,-78.64352,25,100,26.8,36.29,48,0,0,3,34,1,10.4767953082028,8.81739717648809,"Max Height >0.5 m",3.93542639401511,3.11701921230783,"No consolidated sediment","<0.3 m of Relief"
"3646","2011-100","P05110484324",2011,33.05528,-78.63015,25,101,26.8,36.29,64,0,0,18,28,1,10.3756343737491,8.75676840346065,"Max Height >0.5 m",3.91386962995961,3.12075298116289,"No consolidated sediment","<0.3 m of Relief"
"3647","2011-101","P05110486324",2011,32.95153,-78.7551,24,89,27.65,36.35,5,0,0,25,18,1,22.2727272727273,15.5,"Max Height >0.5 m",24.7272727272727,17.4545454545455,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3648","2011-101","P05110487324",2011,32.95448,-78.75197,26,96,27.65,36.35,32,0,0,9,6,1,22.2727272727273,15.5,"Max Height >0.5 m",24.7272727272727,17.4545454545455,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3649","2011-101","P05110488324",2011,32.95397,-78.74438,27,96,27.65,36.35,2,0,0,0,39,1,22.2727272727273,15.5,"Max Height >0.5 m",24.7272727272727,17.4545454545455,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3650","2011-101","P05110489324",2011,32.95883,-78.7524,26,97,27.65,36.35,13,0,0,0,150,1,42.2222222222222,33.6111111111111,"Max Height >0.5 m",40,31.2222222222222,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3651","2011-101","P05110490324",2011,32.96117,-78.74795,28,100,27.65,36.35,22,0,0,1,86,1,42.2222222222222,33.6111111111111,"Max Height >0.5 m",40,31.2222222222222,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3652","2011-101","P05110491324",2011,32.96008,-78.74415,26,101,27.65,36.35,16,0,0,0,97,1,42.2222222222222,33.6111111111111,"Max Height >0.5 m",40,31.2222222222222,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3653","2011-102","P05110493324",2011,32.79048,-78.78719,31,91,27.46,36.38,1,0,0,8,5,1,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3654","2011-102","P05110494324",2011,32.7935,-78.78236,29,91,27.46,36.38,19,0,0,27,15,1,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3655","2011-102","P05110495324",2011,32.79762,-78.78098,29,94,27.46,36.38,21,0,0,52,30,1,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3656","2011-102","P05110496324",2011,32.79773,-78.78593,29,97,27.46,36.38,25,0,0,66,26,1,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3657","2011-102","P05110497324",2011,32.79558,-78.78989,29,97,27.46,36.38,60,0,0,32,8,1,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3658","2011-102","P05110498324",2011,32.79855,-78.79256,30,107,27.46,36.38,16,0,0,9,14,1,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3659","2011-103","P05110500324",2011,32.48367,-78.90383,45,89,21.15,35.89,0,0,1,0,49,0,1.0254984621808e-08,9.92248512041834e-09,"Max Height >0.5 m",6.29999055264657e-09,5.03124245523858e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3660","2011-103","P05110501324",2011,32.48508,-78.90018,43,90,21.15,35.89,0,0,0,0,1,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3661","2011-103","P05110502324",2011,32.48462,-78.89301,49,96,21.15,35.89,0,0,0,0,0,0,1.0254984621808e-08,9.92248512041834e-09,"Max Height >0.5 m",6.29999055264657e-09,5.03124245523858e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3662","2011-103","P05110503324",2011,32.48618,-78.89162,45,98,21.15,35.89,0,0,0,0,0,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3663","2011-103","P05110504324",2011,32.48825,-78.88905,44,103,21.15,35.89,0,0,0,0,0,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3664","2011-103","P05110505324",2011,32.48908,-78.88585,46,103,21.15,35.89,0,0,0,0,8,0,6.91248963415387e-09,5.91499112998483e-09,"Max Height >0.5 m",5.77499133992602e-09,4.5149932293967e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3665","2011-104","P05110507324",2011,33.26812,-78.44327,24,97,26.48,36.33,2,0,0,57,0,1,3.3599949614115e-09,3.14999527632328e-09,"Max Height >0.5 m",2.51999622105863e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3666","2011-104","P05110508324",2011,33.27514,-78.4392,24,92,26.48,36.33,29,0,0,20,1,1,2.09999685088219e-09,2.07374689024616e-09,"Max height < 0.5 m",1.80249729700721e-09,1.49624775625356e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3667","2011-104","P05110509324",2011,33.27843,-78.44272,23,97,26.48,36.33,6,0,0,3,0,1,2.09999685088219e-09,2.07374689024616e-09,"Max height < 0.5 m",1.80249729700721e-09,1.49624775625356e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3668","2011-104","P05110510324",2011,33.27755,-78.43545,23,97,26.48,36.33,16,0,0,59,2,1,2.09999685088219e-09,2.07374689024616e-09,"Max height < 0.5 m",1.80249729700721e-09,1.49624775625356e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3669","2011-104","P05110511324",2011,33.28113,-78.43752,24,99,26.48,36.33,17,0,0,1,36,1,2.39749640475717e-09,1.76749734949251e-09,"Max height < 0.5 m",1.27749808428666e-09,9.71248543533012e-10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3670","2011-104","P05110512324",2011,33.28297,-78.43025,24,98,26.48,36.33,28,0,0,37,11,1,2.39749640475717e-09,1.76749734949251e-09,"Max height < 0.5 m",1.27749808428666e-09,9.71248543533012e-10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3671","2011-105","P05110514324",2011,33.27023,-78.4357,24,104,26.39,36.27,21,0,0,0,32,1,3.3249950138968e-09,5.87999118247013e-09,"Max Height >0.5 m",3.25499511886739e-09,2.51999622105863e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3672","2011-105","P05110515324",2011,33.2736,-78.43017,24,106,26.39,36.27,8,0,0,31,15,1,3.3249950138968e-09,5.87999118247013e-09,"Max Height >0.5 m",3.25499511886739e-09,2.51999622105863e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3673","2011-105","P05110516324",2011,33.27228,-78.42316,25,107,26.39,36.27,11,0,0,23,11,1,3.3249950138968e-09,5.87999118247013e-09,"Max Height >0.5 m",3.25499511886739e-09,2.51999622105863e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3674","2011-105","P05110517324",2011,33.27783,-78.42305,24,101,26.39,36.27,31,0,0,70,23,1,2.09999685088219e-09,2.07374689024616e-09,"Max height < 0.5 m",1.80249729700721e-09,1.49624775625356e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3675","2011-105","P05110518324",2011,33.28155,-78.42513,24,103,26.39,36.27,11,0,0,34,29,1,2.39749640475717e-09,1.76749734949251e-09,"Max height < 0.5 m",1.27749808428666e-09,9.71248543533012e-10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3676","2011-105","P05110519324",2011,33.27985,-78.41513,24,102,26.39,36.27,4,0,0,9,52,1,2.09999685088219e-09,2.07374689024616e-09,"Max height < 0.5 m",1.80249729700721e-09,1.49624775625356e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3677","2011-106","P05110521324",2011,32.86313,-78.2573,45,96,27.36,36.02,0,0,0,0,0,0,35,27.2727272727273,"Max Height >0.5 m",20.1818181818182,15.5,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3678","2011-106","P05110522324",2011,32.85373,-78.26099,46,99,27.36,36.02,0,0,0,0,0,0,36.25,31.09375,"Max Height >0.5 m",20,14.90625,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3679","2011-106","P05110523324",2011,32.85337,-78.26755,44,103,27.36,36.02,0,0,0,0,0,0,36.25,31.09375,"Max Height >0.5 m",20,14.90625,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3680","2011-106","P05110524324",2011,32.8508,-78.26447,45,105,27.36,36.02,0,0,0,0,0,0,36.25,31.09375,"Max Height >0.5 m",20,14.90625,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3681","2011-106","P05110525324",2011,32.84125,-78.26617,46,111,27.36,36.02,0,0,0,0,0,0,40.4166666666667,34.375,"Max Height >0.5 m",27.75,19.4166666666667,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3682","2011-106","P05110526324",2011,32.8374,-78.26615,47,116,27.36,36.02,0,0,0,0,0,0,40.4166666666667,34.375,"Max Height >0.5 m",27.75,19.4166666666667,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3683","2011-107","P05110528324",2011,32.79838,-78.31686,46,88,24.55,36.29,0,0,0,0,0,0,4.9874925208452e-09,2.97499553874977e-09,"Max height < 0.5 m",2.88749566996301e-09,1.83749724452191e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3684","2011-107","P05110532324",2011,32.78697,-78.34724,43,94,24.55,36.29,0,0,0,0,0,0,3.41249488268356e-09,2.84374573556963e-09,"Max Height >0.5 m",3.21999517135269e-09,1.92499711330867e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"3685","2011-108","P05110535324",2011,32.76663,-78.49485,38,87,27.34,36.03,5,0,1,0,19,1,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3686","2011-108","P05110536324",2011,32.76517,-78.4892,40,93,27.34,36.03,0,0,1,0,0,0,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3687","2011-108","P05110537324",2011,32.76775,-78.48707,40,94,27.34,36.03,2,0,0,0,0,1,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3688","2011-108","P05110538324",2011,32.76525,-78.4962,39,94,27.34,36.03,2,0,0,0,0,1,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3689","2011-108","P05110539324",2011,32.76205,-78.4944,40,92,27.34,36.03,0,0,0,0,23,0,7.31498903057296e-09,6.81623977848844e-09,"Max Height >0.5 m",1.05699841494403e-08,7.81373828265748e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3690","2011-108","P05110540324",2011,32.76,-78.49545,40,92,27.34,36.03,0,0,1,0,0,0,26.125,22.9117647058824,"Max Height >0.5 m",35.5294117647059,26.2647058823529,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3691","2011-109","P05110542324",2011,32.75887,-78.6166,32,89,27.07,36.09,7,0,0,26,47,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3692","2011-109","P05110543324",2011,32.7574,-78.62286,30,91,27.07,36.09,2,0,0,47,24,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3693","2011-109","P05110544324",2011,32.75712,-78.62845,31,97,27.07,36.09,7,0,0,34,101,1,7.05248942421268e-09,6.30874053952524e-09,"Max Height >0.5 m",9.34498598642574e-09,7.23623914866487e-09,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"3694","2011-109","P05110545324",2011,32.76237,-78.62745,31,100,27.07,36.09,2,0,0,0,36,1,7.31498903057296e-09,6.81623977848844e-09,"Max Height >0.5 m",1.05699841494403e-08,7.81373828265748e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3695","2011-109","P05110546324",2011,32.76377,-78.62257,31,105,27.07,36.09,7,0,0,0,67,1,7.31498903057296e-09,6.81623977848844e-09,"Max Height >0.5 m",1.05699841494403e-08,7.81373828265748e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"3696","2011-109","P05110547324",2011,32.7652,-78.61563,31,110,27.07,36.09,7,0,0,25,62,1,7.99748800710967e-09,5.31999202223488e-09,"Max height < 0.5 m",7.24498913554355e-09,4.96999254708785e-09,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
