"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Porgy.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","White.Grunt.Abund"
"256","2000-77","P05001420324",2000,32.71398,-78.52948,43,84,23.05,36.39,0,1,0,1,0,10,0
"257","2000-77","P05001424324",2000,32.7102,-78.53574,42,86,23.05,36.39,0,0,0,0,0,0,0
"258","2000-78","P05001426324",2000,32.79007,-78.63388,32,98,26.38,36.43,0,10,0,0,0,0,0
"259","2000-78","P05001427324",2000,32.78525,-78.63707,32,95,26.38,36.43,0,7,0,0,0,20,2
"260","2000-78","P05001428324",2000,32.7858,-78.6417,32,90,26.38,36.43,0,7,0,0,0,96,0
"261","2000-78","P05001429324",2000,32.77883,-78.6489,30,82,26.38,36.43,8,1,0,0,4,195,0
"262","2000-78","P05001430324",2000,32.77883,-78.64917,32,92,26.38,36.43,0,4,0,0,6,150,0
"263","2000-78","P05001431324",2000,32.7745,-78.65017,31,94,26.38,36.43,0,7,0,0,0,48,0
"264","2000-81","P05001434324",2000,32.50751,-79.68865,16,89,25.93,36.03,4,0,0,0,126,0,0
"265","2000-81","P05001435324",2000,32.50628,-79.69421,15,87,25.93,36.03,15,0,0,0,85,0,0
"266","2000-81","P05001436324",2000,32.50426,-79.69756,15,97,25.93,36.03,70,0,0,0,55,2,0
"267","2000-81","P05001437324",2000,32.50352,-79.70057,15,82,25.93,36.03,20,0,0,0,99,0,0
"268","2000-81","P05001438324",2000,32.50138,-79.69398,16,94,25.93,36.03,1,0,0,0,120,0,0
"269","2000-84","P05001444324",2000,32.05038,-79.42068,48,90,26.46,36.35,0,0,0,0,0,0,0
"270","2000-84","P05001445324",2000,32.04712,-79.4232,51,94,26.46,36.35,0,1,0,0,0,0,0
"271","2000-84","P05001446324",2000,32.04525,-79.42533,49,96,26.46,36.35,0,2,0,0,0,0,0
"272","2000-84","P05001447324",2000,32.04265,-79.4288,47,98,26.46,36.35,0,1,0,1,0,65,0
"273","2000-84","P05001448324",2000,32.03983,-79.43075,48,99,26.46,36.35,0,2,0,0,0,3,0
"274","2000-85","P05001451324",2000,32.0337,-79.4361,48,89,26.46,36.35,0,2,0,0,0,89,0
"275","2000-85","P05001452324",2000,32.02968,-79.43972,49,83,26.46,36.35,0,0,0,0,0,0,0
"276","2000-85","P05001453324",2000,32.02419,-79.44244,49,80,26.46,36.35,0,0,0,0,0,1,0
"277","2000-86","P05001455324",2000,33.28207,-78.42717,23,98,26.08,36.42,1,0,0,0,79,0,0
"278","2000-86","P05001456324",2000,33.28058,-78.43,23,100,26.08,36.42,2,0,0,0,81,3,0
"279","2000-86","P05001457324",2000,33.28057,-78.43504,25,103,26.08,36.42,1,0,0,1,0,2,2
"280","2000-86","P05001458324",2000,33.27778,-78.43874,23,98,26.08,36.42,2,0,0,0,0,0,0
"281","2000-86","P05001459324",2000,33.27423,-78.44125,23,92,26.08,36.42,15,0,0,0,39,0,0
"282","2000-86","P05001460324",2000,33.27555,-78.45012,22,91,26.08,36.42,60,0,0,0,48,0,1
"283","2000-87","P05001462324",2000,33.29358,-78.43642,23,90,26.08,36.43,1,0,0,0,16,0,0
"284","2000-87","P05001463324",2000,33.29115,-78.44118,24,88,26.08,36.43,0,0,0,0,0,0,0
"285","2000-87","P05001464324",2000,33.28971,-78.44273,23,90,26.08,36.43,5,0,0,0,69,82,4
"286","2000-87","P05001465324",2000,33.2881,-78.44984,24,91,26.08,36.43,17,1,0,0,2,63,2
"287","2000-87","P05001466324",2000,33.28822,-78.45455,23,95,26.08,36.43,15,0,0,0,20,3,0
"288","2000-87","P05001467324",2000,33.28772,-78.45905,23,92,26.08,36.43,0,0,0,0,125,0,0
"289","2000-88","P05001469324",2000,33.48685,-78.25117,24,99,26.28,36.35,11,0,0,1,0,120,13
"290","2000-88","P05001471324",2000,33.4789,-78.24615,24,90,26.28,36.35,21,0,0,0,0,141,16
"291","2000-88","P05001472324",2000,33.4728,-78.24866,24,87,26.28,36.35,24,0,0,1,0,118,8
"292","2000-88","P05001473324",2000,33.4718,-78.24492,23,95,26.28,36.35,29,0,0,0,36,64,8
"293","2000-88","P05001474324",2000,33.47028,-78.24606,23,98,26.28,36.35,19,0,0,0,3,182,13
"294","2000-89","P05001476324",2000,32.58863,-79.14693,32,92,26.64,36.3,1,2,0,2,0,2,0
"295","2000-89","P05001477324",2000,32.58723,-79.1442,33,91,26.64,36.3,17,0,0,0,0,1,1
"296","2000-91","P05001479324",2000,31.41555,-80.88545,18,83,22.85,36.29,0,0,0,0,0,0,0
"297","2000-91","P05001480324",2000,31.41692,-80.85735,20,83,22.85,36.29,0,0,0,0,0,0,0
"298","2000-91","P05001481324",2000,31.40213,-80.84513,19,80,22.85,36.29,72,0,0,0,66,1,0
"299","2000-92","P05001483324",2000,31.39455,-80.88737,16,81,22.8,36.31,58,0,0,0,0,0,0
"300","2000-92","P05001484324",2000,31.38988,-80.8836,16,94,22.8,36.31,133,0,0,0,86,0,0
"301","2000-92","P05001486324",2000,31.38412,-80.87728,16,110,22.8,36.31,147,0,0,0,96,0,0
"302","2000-92","P05001487324",2000,31.38652,-80.88525,16,135,22.8,36.31,129,0,0,0,63,0,0
"303","2000-92","P05001488324",2000,31.38637,-80.88953,16,103,22.8,36.31,136,0,0,0,191,0,0
"304","2000-92","P05001489324",2000,31.3832,-80.89263,15,135,22.8,36.31,144,0,0,0,16,0,0
"305","2000-99","P05001490324",2000,31.38238,-80.89336,17,90,22.77,36.33,135,0,0,0,0,0,0
"306","2001-100","P05010107324",2001,31.38333,-80.885,16,58,22.76,36.15,0,0,0,0,0,0,0
"307","2001-100","P05010108324",2001,31.37987,-80.885,NA,64,22.76,36.15,0,0,0,0,0,0,0
"308","2001-100","P05010109324",2001,31.37945,-80.8877,16,118,22.76,36.15,0,0,0,0,0,0,0
"309","2001-100","P05010110324",2001,31.37943,-80.8899,16,126,22.76,36.15,0,0,0,0,0,0,0
"310","2001-104","P05010120324",2001,31.37975,-80.8854,16,82,22.86,36.19,0,0,0,0,0,0,0
"311","2001-104","P05010121324",2001,31.37997,-80.8873,16,118,22.86,36.19,0,0,0,0,0,0,0
"312","2001-104","P05010122324",2001,31.38,-80.88834,16,123,22.86,36.19,0,0,0,0,0,0,0
"313","2001-104","P05010123324",2001,31.38,-80.89,16,149,22.86,36.19,0,0,0,0,0,0,0
"314","2001-104","P05010124324",2001,31.38167,-80.89167,16,146,22.86,36.19,0,0,0,0,0,0,0
"315","2001-104","P05010127324",2001,31.38448,-80.8853,16,106,22.86,36.19,0,0,0,0,0,0,0
"316","2001-104","P05010128324",2001,31.38563,-80.8846,16,127,22.86,36.19,0,0,0,0,0,0,0
"317","2001-104","P05010139324",2001,31.3807,-80.8874,16,114,22.86,36.19,0,0,0,0,0,0,0
"318","2001-104","P05010140324",2001,31.36725,-80.8839,16,131,22.86,36.19,0,0,0,0,0,0,0
"319","2001-18","P05011001324",2001,32.25867,-79.69173,28,94,23.37,36.51,80,1,0,0,53,2,0
"320","2001-18","P05011002324",2001,32.25967,-79.6983,27,96,23.37,36.51,15,1,0,0,198,5,0
"321","2001-18","P05011003324",2001,32.2558,-79.70472,26,98,23.37,36.51,53,1,0,0,139,9,0
"322","2001-18","P05011004324",2001,32.25425,-79.70525,27,98,23.37,36.51,88,2,0,0,40,5,0
"323","2001-18","P05011005324",2001,32.25077,-79.70898,27,98,23.37,36.51,90,1,0,0,76,2,0
"324","2001-18","P05011006324",2001,32.24908,-79.7025,27,102,23.37,36.51,247,2,0,0,33,0,0
"325","2001-19","P05011009324",2001,32.04397,-79.42667,48,87,21.64,36.42,0,1,0,0,0,42,0
"326","2001-19","P05011010324",2001,32.04075,-79.43037,47,88,21.64,36.42,0,0,0,0,0,33,0
"327","2001-19","P05011011324",2001,32.03767,-79.43342,48,85,21.64,36.42,0,1,1,0,0,1,0
"328","2001-19","P05011012324",2001,32.0337,-79.43512,48,87,21.64,36.42,0,0,0,1,0,28,0
"329","2001-19","P05011013324",2001,32.02987,-79.4393,47,90,21.64,36.42,0,0,0,0,0,72,0
"330","2001-20","P05011015324",2001,32.02828,-79.43995,48,96,21.62,36.4,0,0,0,0,0,43,0
"331","2001-20","P05011017324",2001,32.02222,-79.44392,51,100,21.62,36.4,0,0,0,0,0,36,0
"332","2001-20","P05011018324",2001,32.01948,-79.44682,49,96,21.62,36.4,0,0,0,1,0,10,0
"333","2001-21","P05011022324",2001,32.59207,-79.14933,32,87,22.79,36.51,77,0,0,0,0,2,0
"334","2001-21","P05011023324",2001,32.58867,-79.15273,33,90,22.79,36.51,39,1,0,0,0,39,1
"335","2001-21","P05011024324",2001,32.58573,-79.15237,33,79,22.79,36.51,115,1,0,0,0,43,0
"336","2001-21","P05011025324",2001,32.58633,-79.14685,32,86,22.79,36.51,17,1,0,0,0,8,0
"337","2001-21","P05011026324",2001,32.58923,-79.14422,33,88,22.79,36.51,19,4,0,0,0,12,0
"338","2001-21","P05011027324",2001,32.58809,-79.14895,33,86,22.79,36.51,72,0,1,0,0,10,0
"339","2001-22","P05011029324",2001,32.86788,-78.24902,45,108,23.16,36.46,0,0,0,0,0,0,0
"340","2001-22","P05011030324",2001,32.8632,-78.25722,45,118,23.16,36.46,0,1,0,0,0,20,2
"341","2001-22","P05011031324",2001,32.8619,-78.25208,46,103,23.16,36.46,0,1,0,0,0,0,0
"342","2001-22","P05011032324",2001,32.85567,-78.25253,47,112,23.16,36.46,0,0,0,0,0,0,0
"343","2001-22","P05011033324",2001,32.85278,-78.25636,47,117,23.16,36.46,0,0,0,0,0,0,0
"344","2001-22","P05011034324",2001,32.85067,-78.2584,46,102,23.16,36.46,0,0,0,1,0,0,0
"345","2001-23","P05011036324",2001,32.89293,-78.25163,41,96,22.04,36.58,0,6,0,4,0,0,3
"346","2001-23","P05011037324",2001,32.89034,-78.2547,43,97,22.04,36.58,0,0,0,0,0,0,1
"347","2001-23","P05011038324",2001,32.88675,-78.26067,45,98,22.04,36.58,0,2,0,0,0,9,0
"348","2001-23","P05011039324",2001,32.88303,-78.26492,44,101,22.04,36.58,0,8,0,0,0,51,0
"349","2001-23","P05011040324",2001,32.87959,-78.26735,45,104,22.04,36.58,1,21,0,0,0,4,0
"350","2001-23","P05011041324",2001,32.87188,-78.27007,44,107,22.04,36.58,1,7,0,0,0,36,0
"351","2001-24","P05011044324",2001,33.2888,-77.83994,29,96,23.49,36.5,0,0,0,2,0,10,6
"352","2001-24","P05011045324",2001,33.28968,-77.8348,29,98,23.49,36.5,0,0,0,0,0,0,19
"353","2001-24","P05011046324",2001,33.29035,-77.83113,28,102,23.49,36.5,0,0,0,0,0,11,0
"354","2001-24","P05011048324",2001,33.28864,-77.8228,28,107,23.49,36.5,0,0,0,0,0,0,0
"355","2001-25","P05011050324",2001,33.72883,-77.2904,28,91,23.16,36.64,2,8,0,0,47,35,0
"356","2001-25","P05011051324",2001,33.73443,-77.29148,28,96,23.16,36.64,2,5,0,0,115,13,0
"357","2001-25","P05011052324",2001,33.73578,-77.28447,29,105,23.16,36.64,0,17,0,0,53,9,3
"358","2001-25","P05011053324",2001,33.73807,-77.28825,30,92,23.16,36.64,0,6,0,0,117,30,1
"359","2001-25","P05011054324",2001,33.74025,-77.28255,28,114,23.16,36.64,0,4,0,0,0,6,12
"360","2001-26","P05011057324",2001,33.82152,-77.26826,28,98,23.6,36.52,0,7,0,0,0,0,11
"361","2001-26","P05011058324",2001,33.82873,-77.26915,31,99,23.6,36.52,0,5,0,0,0,77,10
"362","2001-26","P05011059324",2001,33.83113,-77.26618,28,100,23.6,36.52,0,2,0,0,0,0,2
"363","2001-26","P05011060324",2001,33.83648,-77.26514,29,104,23.6,36.52,0,0,0,0,0,0,0
"364","2001-26","P05011061324",2001,33.84103,-77.2684,29,100,23.6,36.52,10,5,0,0,28,0,35
"365","2001-26","P05011062324",2001,33.84443,-77.26822,30,103,23.6,36.52,0,21,0,0,3,1,39
"366","2001-27","P05011064324",2001,34.2627,-76.80849,27,113,23.33,36.57,1,0,0,0,0,0,0
"367","2001-27","P05011065324",2001,34.26373,-76.8164,26,113,23.33,36.57,0,0,0,0,0,0,0
"368","2001-27","P05011066324",2001,34.26842,-76.81562,26,114,23.33,36.57,0,0,0,0,0,0,0
"369","2001-27","P05011067324",2001,34.27245,-76.8189,26,114,23.33,36.57,1,3,0,0,0,0,0
"370","2001-27","P05011068324",2001,34.28163,-76.82587,26,112,23.33,36.57,0,4,0,0,0,3,1
"371","2001-27","P05011069324",2001,34.28165,-76.83064,26,116,23.33,36.57,0,0,0,0,0,0,0
"372","2001-28","P05011071324",2001,34.23072,-76.40252,29,89,24.71,36.38,1,0,0,0,0,0,0
"373","2001-28","P05011072324",2001,34.23232,-76.40089,27,97,24.71,36.38,8,0,0,1,0,0,1
"374","2001-28","P05011073324",2001,34.23353,-76.39774,29,101,24.71,36.38,0,0,0,0,0,0,0
"375","2001-30","P05011082324",2001,33.92507,-76.7549,37,102,23.69,36.52,0,4,0,0,0,0,0
"376","2001-30","P05011084324",2001,33.93472,-76.75782,37,107,23.69,36.52,0,23,0,0,0,0,0
"377","2001-30","P05011085324",2001,33.94325,-76.75843,37,110,23.69,36.52,0,10,0,0,0,33,1
"378","2001-30","P05011086324",2001,33.9546,-76.76566,36,111,23.69,36.52,2,31,0,0,0,26,0
"379","2001-30","P05011087324",2001,33.96788,-76.78123,35,94,23.69,36.52,0,7,0,0,0,26,0
"380","2001-31","P05011089324",2001,33.94183,-76.5159,39,92,23.2,36.51,0,0,0,0,0,0,0
"381","2001-31","P05011090324",2001,33.93938,-76.5088,39,83,23.2,36.51,0,0,0,0,0,0,0
"382","2001-34","P05011097324",2001,33.78722,-76.83891,37,89,23.81,36.5,0,8,0,0,0,0,1
"383","2001-34","P05011098324",2001,33.7867,-76.84,38,92,23.81,36.5,0,6,0,1,0,0,0
"384","2001-34","P05011100324",2001,33.7796,-76.84355,40,83,23.81,36.5,0,0,0,0,0,0,0
"385","2001-34","P05011102324",2001,33.77538,-76.84708,39,90,23.81,36.5,0,0,0,2,0,0,19
"386","2001-35","P05011105324",2001,33.8509,-77.28477,30,89,23.33,36.51,1,10,0,0,0,60,12
"387","2001-35","P05011106324",2001,33.85437,-77.28767,29,93,23.33,36.51,0,5,0,0,0,20,16
"388","2001-35","P05011107324",2001,33.85769,-77.28574,28,96,23.33,36.51,0,6,0,0,0,80,6
"389","2001-35","P05011108324",2001,33.85962,-77.28615,29,95,23.33,36.51,0,1,0,0,0,105,8
"390","2001-35","P05011109324",2001,33.8611,-77.28889,28,100,23.33,36.51,0,8,0,0,0,0,7
"391","2001-35","P05011110324",2001,33.86514,-77.2883,28,97,23.33,36.51,0,8,0,1,0,0,7
"392","2001-42","P05011136324",2001,31.52813,-79.74398,55,104,20.74,36.47,0,4,1,0,0,0,0
"393","2001-42","P05011137324",2001,31.53275,-79.74136,56,106,20.74,36.47,0,1,0,0,0,0,0
"394","2001-42","P05011138324",2001,31.54308,-79.74313,56,109,20.74,36.47,0,13,0,5,0,0,0
"395","2001-42","P05011139324",2001,31.53822,-79.73825,57,111,20.74,36.47,0,0,0,1,0,0,0
"396","2001-43","P05011141324",2001,31.53728,-79.73396,59,95,NA,NA,0,3,0,1,0,0,0
"397","2001-43","P05011142324",2001,31.54157,-79.73538,59,100,NA,NA,0,0,0,0,0,0,0
"398","2001-43","P05011143324",2001,31.54357,-79.73235,59,97,NA,NA,0,12,0,0,0,0,0
"399","2001-43","P05011145324",2001,31.53342,-79.72037,57,81,NA,NA,0,1,0,1,0,0,0
"400","2001-43","P05011146324",2001,31.53155,-79.74235,57,84,NA,NA,0,2,0,0,0,0,0
"401","2001-44","P05011149324",2001,31.6397,-79.66258,66,97,19.76,36.34,0,5,2,4,0,0,0
"402","2001-44","P05011150324",2001,31.64035,-79.667,66,97,19.76,36.34,0,15,0,0,0,0,0
"403","2001-44","P05011151324",2001,31.63615,-79.66932,64,101,19.76,36.34,0,20,0,2,0,0,0
"404","2001-44","P05011152324",2001,31.6332,-79.64737,67,100,19.76,36.34,0,13,0,0,0,0,0
"405","2001-44","P05011153324",2001,31.63422,-79.65683,67,104,19.76,36.34,0,9,0,3,0,0,0
"406","2001-45","P05011155324",2001,31.51212,-79.71786,67,87,19.51,36.13,0,38,0,0,0,0,0
"407","2001-45","P05011156324",2001,31.50503,-79.72044,66,85,19.51,36.13,0,7,0,1,0,0,0
"408","2001-45","P05011157324",2001,31.50138,-79.72245,66,88,19.51,36.13,0,5,2,2,0,0,0
"409","2001-45","P05011158324",2001,31.4994,-79.72462,66,87,19.51,36.13,0,4,0,1,0,0,0
"410","2001-46","P05011160324",2001,30.51622,-80.46867,35,101,20.16,36.29,0,0,0,0,0,148,0
"411","2001-46","P05011161324",2001,30.5185,-80.46513,35,108,20.16,36.29,0,0,0,0,0,99,0
"412","2001-46","P05011162324",2001,30.52257,-80.46155,35,112,20.16,36.29,0,0,0,0,0,5,0
"413","2001-49","P05011174324",2001,27.87812,-80.15725,24,100,16.01,36,27,0,0,0,0,0,0
"414","2001-49","P05011175324",2001,27.87462,-80.15597,26,100,16.01,36,85,0,0,0,0,0,0
"415","2001-49","P05011176324",2001,27.8717,-80.15572,25,101,16.01,36,37,0,0,0,0,5,0
"416","2001-49","P05011177324",2001,27.86933,-80.15498,25,104,16.01,36,36,0,0,0,0,1,0
"417","2001-49","P05011178324",2001,27.86715,-80.15487,24,90,16.01,36,66,0,0,0,0,0,0
"418","2001-49","P05011179324",2001,27.86503,-80.15455,24,91,16.01,36,128,0,0,0,0,0,0
"419","2001-51","P05011182324",2001,31.10318,-79.9243,51,95,21.63,36.51,0,0,0,0,0,0,0
"420","2001-51","P05011183324",2001,31.10892,-79.92253,53,96,21.63,36.51,0,0,0,0,0,0,0
"421","2001-51","P05011184324",2001,31.11312,-79.92155,51,95,21.63,36.51,0,0,0,0,0,0,0
"422","2001-51","P05011185324",2001,31.1171,-79.92242,47,97,21.63,36.51,0,0,0,0,0,0,0
"423","2001-51","P05011186324",2001,31.12102,-79.9197,50,96,21.63,36.51,0,0,0,0,0,0,0
"424","2001-51","P05011187324",2001,31.12565,-79.91713,53,96,21.63,36.51,0,0,0,0,0,0,0
"425","2001-52","P05011189324",2001,31.14988,-79.91103,49,92,21.94,36.49,0,0,0,0,0,0,0
"426","2001-52","P05011190324",2001,31.14652,-79.9127,48,95,21.94,36.49,0,0,0,0,0,0,0
"427","2001-52","P05011191324",2001,31.14283,-79.91518,44,92,21.94,36.49,0,0,0,0,0,0,0
"428","2001-52","P05011192324",2001,31.13778,-79.91602,45,83,21.94,36.49,0,0,0,0,0,0,0
"429","2001-52","P05011193324",2001,31.1344,-79.91689,46,83,21.94,36.49,0,0,0,0,0,7,0
"430","2001-52","P05011194324",2001,31.12982,-79.91897,45,87,21.94,36.49,0,0,0,0,0,0,0
"431","2001-55","P05011199324",2001,31.43027,-80.34309,36,89,26.1,36.43,28,0,0,0,31,23,0
"432","2001-55","P05011200324",2001,31.42988,-80.354,34,88,26.1,36.43,8,3,0,0,1,8,0
"433","2001-55","P05011201324",2001,31.42765,-80.36272,34,86,26.1,36.43,9,2,0,0,30,55,0
"434","2001-55","P05011202324",2001,31.42568,-80.36475,34,89,26.1,36.43,5,1,0,0,27,37,0
"435","2001-55","P05011204324",2001,31.41995,-80.37527,34,82,26.1,36.43,15,0,0,0,9,118,0
"436","2001-56","P05011206324",2001,31.44007,-80.34538,33,91,26.14,36.43,27,0,0,0,15,39,0
"437","2001-56","P05011207324",2001,31.43983,-80.34702,33,93,26.14,36.43,22,3,0,0,9,66,0
"438","2001-56","P05011208324",2001,31.44142,-80.34959,33,96,26.14,36.43,14,0,0,0,0,13,0
"439","2001-56","P05011210324",2001,31.44087,-80.35633,32,98,26.14,36.43,4,0,0,0,0,0,0
"440","2001-56","P05011211324",2001,31.43543,-80.35645,33,100,26.14,36.43,12,3,0,0,25,3,0
"441","2001-57","P05011213324",2001,31.48245,-79.78485,52,92,20.79,36.41,0,0,0,0,0,0,0
"442","2001-57","P05011214324",2001,31.48523,-79.7839,53,92,20.79,36.41,0,0,0,0,0,0,0
"443","2001-57","P05011215324",2001,31.49122,-79.78392,54,87,20.79,36.41,3,12,1,0,0,0,0
"444","2001-57","P05011216324",2001,31.49378,-79.78394,53,83,20.79,36.41,0,0,0,0,0,0,0
"445","2001-58","P05011218324",2001,32.5121,-79.70005,16,96,28.04,35.85,96,0,0,0,35,9,0
"446","2001-58","P05011219324",2001,32.5099,-79.6968,16,99,28.04,35.85,112,0,0,0,5,3,0
"447","2001-58","P05011220324",2001,32.50725,-79.68954,16,101,28.04,35.85,60,0,0,0,2,4,0
"448","2001-58","P05011221324",2001,32.50635,-79.69413,16,97,28.04,35.85,63,0,0,0,13,2,0
"449","2001-58","P05011222324",2001,32.50787,-79.70052,15,98,28.04,35.85,112,0,0,0,10,3,0
"450","2001-58","P05011223324",2001,32.50607,-79.70802,16,95,28.04,35.85,99,0,0,0,52,3,0
"451","2001-60","P05011226324",2001,32.28367,-79.15569,49,96,20.05,36.42,0,0,0,0,0,0,0
"452","2001-60","P05011227324",2001,32.2781,-79.16015,50,98,20.05,36.42,0,2,0,0,0,28,0
"453","2001-60","P05011228324",2001,32.27013,-79.16617,50,91,20.05,36.42,0,3,0,1,0,15,0
"454","2001-60","P05011229324",2001,32.26868,-79.16738,49,97,20.05,36.42,0,0,0,1,0,14,1
"455","2001-60","P05011230324",2001,32.26388,-79.1726,49,97,20.05,36.42,0,0,0,0,0,0,0
"456","2001-60","P05011231324",2001,32.25982,-79.17437,49,98,20.05,36.42,0,0,0,0,0,0,0
"457","2001-61","P05011233324",2001,32.24843,-79.0474,90,95,17.37,36.31,0,13,0,0,0,0,0
"458","2001-61","P05011234324",2001,32.2561,-79.0424,90,93,17.37,36.31,0,6,0,0,0,0,0
"459","2001-61","P05011235324",2001,32.25828,-79.03872,90,96,17.37,36.31,0,10,0,0,0,0,0
"460","2001-61","P05011236324",2001,32.26068,-79.03603,91,98,17.37,36.31,0,2,0,0,0,0,0
"461","2001-61","P05011237324",2001,32.26315,-79.03402,91,104,17.37,36.31,0,9,0,0,0,0,0
"462","2001-61","P05011238324",2001,32.26623,-79.0306,91,109,17.37,36.31,0,2,0,0,0,0,0
"463","2001-62","P05011240324",2001,32.33737,-79.05528,51,96,20.58,36.51,0,0,0,0,0,0,0
"464","2001-62","P05011241324",2001,32.34132,-79.04757,55,100,20.58,36.51,0,0,0,0,0,0,0
"465","2001-62","P05011242324",2001,32.35145,-79.05022,49,92,20.58,36.51,0,0,0,0,0,77,0
"466","2001-62","P05011243324",2001,32.3496,-79.04677,50,90,20.58,36.51,0,5,0,0,0,0,0
"467","2001-62","P05011244324",2001,32.35273,-79.04768,45,95,20.58,36.51,0,0,0,0,0,40,0
"468","2001-62","P05011245324",2001,32.3572,-79.04383,53,99,20.58,36.51,0,2,0,0,0,45,0
"469","2001-63","P05011247324",2001,32.40727,-78.99632,46,88,22.08,36.5,0,0,0,0,0,2,0
"470","2001-63","P05011248324",2001,32.41053,-78.99032,46,90,22.08,36.5,0,0,0,0,0,19,1
"471","2001-63","P05011249324",2001,32.41545,-78.99077,44,89,22.08,36.5,0,2,0,2,0,0,0
"472","2001-64","P05011251324",2001,32.2553,-79.69732,25,91,26.74,36.45,6,1,0,0,2,0,0
"473","2001-64","P05011252324",2001,32.2486,-79.69548,26,90,26.74,36.45,38,0,0,0,63,10,0
"474","2001-64","P05011253324",2001,32.24355,-79.70084,26,91,26.74,36.45,22,1,0,0,39,4,0
"475","2001-64","P05011254324",2001,32.2396,-79.69895,28,94,26.74,36.45,13,0,0,0,1,17,2
"476","2001-65","P05011256324",2001,32.44415,-78.95078,46,97,NA,NA,0,0,0,0,0,0,0
"477","2001-65","P05011257324",2001,32.44107,-78.95409,46,95,NA,NA,0,0,0,0,0,0,0
"478","2001-65","P05011258324",2001,32.43925,-78.95692,45,98,NA,NA,0,3,0,0,0,0,0
"479","2001-65","P05011260324",2001,32.435,-78.9609,46,97,NA,NA,0,2,0,0,0,0,0
"480","2001-65","P05011261324",2001,32.43336,-78.96394,44,99,NA,NA,0,0,0,0,0,0,0
"481","2001-66","P05011263324",2001,32.74669,-78.47414,47,99,25.8,36.49,0,0,0,0,0,85,0
"482","2001-66","P05011264324",2001,32.74578,-78.47608,47,101,25.8,36.49,0,2,0,1,0,129,3
"483","2001-66","P05011265324",2001,32.74412,-78.47992,47,102,25.8,36.49,0,0,0,3,0,5,2
"484","2001-66","P05011266324",2001,32.74193,-78.4837,51,101,25.8,36.49,0,0,0,1,0,140,3
"485","2001-66","P05011267324",2001,32.74172,-78.48867,43,102,25.8,36.49,0,0,0,3,0,16,2
"486","2001-66","P05011268324",2001,32.73872,-78.49258,44,100,25.8,36.49,0,0,0,0,0,54,0
"487","2001-67","P05011270324",2001,32.70667,-78.53667,50,101,25.61,36.54,0,0,0,2,0,20,1
"488","2001-67","P05011271324",2001,32.70507,-78.54003,48,104,25.61,36.54,0,0,0,0,0,58,1
"489","2001-67","P05011274324",2001,32.69595,-78.54633,44,111,25.61,36.54,0,0,0,0,0,0,0
"490","2001-67","P05011275324",2001,32.68308,-78.55507,45,107,25.61,36.54,0,0,0,0,0,0,0
"491","2001-68","P05011277324",2001,32.77075,-78.40714,47,96,25.14,36.49,0,0,0,0,0,0,0
"492","2001-68","P05011278324",2001,32.76982,-78.41077,49,93,25.14,36.49,0,0,0,0,0,36,0
"493","2001-68","P05011279324",2001,32.7697,-78.41396,46,97,25.14,36.49,0,0,0,0,0,0,0
"494","2001-68","P05011280324",2001,32.76877,-78.41793,48,94,25.14,36.49,0,0,0,0,0,0,0
"495","2001-68","P05011281324",2001,32.76892,-78.42005,44,98,25.14,36.49,0,0,0,0,0,27,0
"496","2001-68","P05011282324",2001,32.76663,-78.42315,48,96,25.14,36.49,0,0,0,1,0,12,0
"497","2001-69","P05011284324",2001,32.76357,-78.43066,47,95,24.7,36.17,0,16,0,0,0,0,4
"498","2001-69","P05011285324",2001,32.7629,-78.43215,46,99,24.7,36.17,0,17,0,1,0,99,0
"499","2001-69","P05011286324",2001,32.76222,-78.43359,47,100,24.7,36.17,0,0,0,0,0,57,3
"500","2001-69","P05011287324",2001,32.76182,-78.4355,44,100,24.7,36.17,0,0,0,0,0,0,1
"501","2001-69","P05011288324",2001,32.75912,-78.43916,46,93,24.7,36.17,0,0,0,0,0,0,0
"502","2001-70","P05011290324",2001,32.84622,-78.26328,47,93,25.75,36.46,0,0,0,0,0,0,0
"503","2001-70","P05011291324",2001,32.84465,-78.26708,44,93,25.75,36.46,0,2,0,0,0,0,0
"504","2001-70","P05011292324",2001,32.842,-78.26994,45,92,25.75,36.46,0,0,0,0,0,0,0
"505","2001-70","P05011293324",2001,32.84162,-78.26463,46,95,25.75,36.46,0,0,0,0,0,0,0
"506","2001-70","P05011295324",2001,32.83693,-78.26697,45,99,25.75,36.46,0,0,0,1,0,44,0
"507","2001-71","P05011297324",2001,32.79805,-78.64152,32,94,24.49,36.54,0,7,0,0,0,55,0
"508","2001-71","P05011298324",2001,32.79438,-78.64578,32,95,24.49,36.54,0,8,0,0,0,1,2
"509","2001-71","P05011299324",2001,32.79025,-78.64195,33,95,24.49,36.54,0,5,0,0,0,0,1
"510","2001-71","P05011300324",2001,32.78618,-78.64568,33,97,24.49,36.54,2,4,0,0,0,120,0
"511","2001-71","P05011301324",2001,32.78437,-78.64838,32,99,24.49,36.54,25,5,0,0,45,80,0
"512","2001-71","P05011302324",2001,32.7783,-78.65228,32,102,24.49,36.54,5,2,0,0,29,159,0
